index,Unnamed: 0,client_accuracy_0,client_attack_0,server_attack,client_auc_0,server_auc
0,0.14269337192756776,7.365036640820082,0.0,0.0,0.0,0.0
1,0.9857306628072432,20.474276303291123,0.0,0.0,0.0,0.0
2,1.9857306628072433,29.92866259643295,0.0,0.0,0.0,0.0
3,2.985730662807243,34.77277786772189,0.0,0.0,0.0,0.0
4,3.985730662807243,38.75000055136685,0.0,0.0,0.0,0.0
5,4.985730662807243,41.74474354526401,0.0,0.0,0.0,0.0
6,5.985730662807243,43.77372682807076,0.0,0.0,0.0,0.0
7,6.985730662807243,46.36280610716102,0.0,0.0,0.0,0.0
8,7.985730662807243,47.93539040435218,0.0,0.0,0.0,0.0
9,8.985730662807244,49.307675879608965,0.0,0.0,0.0,0.0
10,9.985730662807244,49.57943372739835,0.0,0.0,0.0,0.0
11,10.985730662807244,50.205234380104336,0.0,0.0,0.0,0.0
12,11.985730662807244,51.50735209526171,0.0,0.0,0.0,0.0
13,12.985730662807244,51.561118361602944,0.0,0.0,0.0,0.0
14,13.985730662807244,52.25539120518531,0.0,0.0,0.0,0.0
15,14.985730662807244,52.75076449951062,0.0,0.0,0.0,0.0
16,15.985730662807244,53.94426326036158,0.0,0.0,0.0,0.0
17,16.985730662807242,53.47435667925833,0.0,0.0,0.0,0.0
18,17.985730662807242,53.86534274944144,0.0,0.0,0.0,0.0
19,18.985730662807242,54.221373023850795,0.0,0.0,0.0,0.0
20,19.985730662807242,53.5896881372783,0.0,0.0,0.0,0.0
21,20.985730662807242,54.233946363259946,0.0,0.0,0.0,0.0
22,21.985730662807242,54.711134921297045,0.0,0.0,0.0,0.0
23,22.985730662807242,54.509799204439034,0.0,0.0,0.0,0.0
24,23.985730662807242,55.213919782646045,0.0,0.0,0.0,0.0
25,24.985730662807242,55.48135127302986,0.0,0.0,0.0,0.0
26,25.985730662807242,55.20100555954886,0.0,0.0,0.0,0.0
27,26.985730662807242,55.34815235507073,0.0,0.0,0.0,0.0
28,27.985730662807242,54.90594029213199,0.0,0.0,0.0,0.0
29,28.985730662807242,54.97043533424765,0.0,0.0,0.0,0.0
30,29.985730662807242,56.20876523098586,0.0,0.0,0.0,0.0
31,30.985730662807242,55.46266879058446,0.0,0.0,0.0,0.0
32,31.985730662807242,55.66611693407682,0.0,0.0,0.0,0.0
33,32.98573066280724,55.55921056602196,0.0,0.0,0.0,0.0
34,33.98573066280724,56.19272584860677,0.0,0.0,0.0,0.0
35,34.98573066280724,56.68412912207478,0.0,0.0,0.0,0.0
36,35.98573066280724,56.543439356103335,0.0,0.0,0.0,0.0
37,36.98573066280724,55.77335854931673,0.0,0.0,0.0,0.0
38,37.98573066280724,56.15429362138467,0.0,0.0,0.0,0.0
39,38.98573066280724,56.60510351427547,0.0,0.0,0.0,0.0
40,39.98573066280724,56.595673768287654,0.0,0.0,0.0,0.0
41,40.98573066280724,56.42585307971849,0.0,0.0,0.0,0.0
42,41.98573066280724,56.846809011300266,0.0,0.0,0.0,0.0
43,42.98573066280724,57.350000128424874,0.0,0.0,0.0,0.0
44,43.98573066280724,57.07249647650177,0.0,0.0,0.0,0.0
45,44.98573066280724,57.39653220273573,0.0,0.0,0.0,0.0
46,45.98573066280724,56.965174057681416,0.0,0.0,0.0,0.0
47,46.98573066280724,57.4794975209896,0.0,0.0,0.0,0.0
48,47.98573066280724,57.1774801510923,0.0,0.0,0.0,0.0
49,48.98573066280724,57.11052549034527,0.0,0.0,0.0,0.0
50,49.98573066280724,56.80875855787315,0.0,0.0,0.0,0.0
51,50.98573066280724,57.25071194602448,0.0,0.0,0.0,0.0
52,51.98573066280724,57.5337872291158,0.0,0.0,0.0,0.0
53,52.98573066280724,57.344744454190575,0.0,0.0,0.0,0.0
54,53.98573066280724,56.80648626380023,0.0,0.0,0.0,0.0
55,54.98573066280724,58.01504190385133,0.0,0.0,0.0,0.0
56,55.98573066280724,58.02304721434274,0.0,0.0,0.0,0.0
57,56.98573066280724,57.381923211541064,0.0,0.0,0.0,0.0
58,57.98573066280724,58.0475847896006,0.0,0.0,0.0,0.0
59,58.98573066280724,57.84109321493602,0.0,0.0,0.0,0.0
60,59.98573066280724,57.717648580112936,50.0,50.0,50.0,50.0
61,60.98573066280724,57.719649461188204,50.0,50.0,50.0,50.0
62,61.98573066280724,57.622664643861725,50.0,50.0,50.0,50.0
63,62.98573066280724,57.99816099365629,50.0,50.0,50.0,50.0
64,63.98573066280724,57.38636009328057,50.0,50.0,50.0,50.0
65,64.98573066280724,58.02238974420313,50.0,50.0,50.0,50.0
66,65.98573066280724,57.23536406617899,50.0,50.0,50.0,50.0
67,66.98573066280724,58.13081415031925,50.0,50.0,50.0,50.0
68,67.98573066280724,58.36726368665648,50.0,50.0,50.0,50.0
69,68.98573066280724,58.287470736099685,50.0,50.0,50.0,50.0
70,69.98573066280724,58.44798213312536,50.0,50.0,50.0,50.0
71,70.98573066280724,57.72385909127168,50.0,50.0,50.0,50.0
72,71.98573066280724,57.83883281993684,50.0,50.0,50.0,50.0
73,72.98573066280724,58.72899556173986,50.0,50.0,50.0,50.0
74,73.98573066280724,58.26286664510866,50.0,50.0,50.0,50.0
75,74.98573066280724,58.31149328672329,50.0,50.0,50.0,50.0
76,75.98573066280724,58.588556089056546,50.0,50.0,50.0,50.0
77,76.98573066280724,58.33392773648891,50.0,50.0,50.0,50.0
78,77.98573066280724,57.9743156337654,50.0,50.0,50.0,50.0
79,78.98573066280724,58.49730290869975,50.0,50.0,50.0,50.0
80,79.98573066280724,59.022521937605944,50.0,50.0,50.0,50.0
81,80.98573066280724,59.91974798285781,50.0,50.0,50.0,50.0
82,81.98573066280724,60.145639529776204,50.0,50.0,50.0,50.0
83,82.98573066280724,61.873522443655645,50.0,50.0,50.0,50.0
84,83.98573066280724,62.22127318323097,50.0,50.0,50.0,50.0
85,84.98573066280724,62.605475798384084,50.0,50.0,50.0,50.0
86,85.98573066280724,63.58844649592362,50.0,50.0,50.0,50.0
87,86.98573066280724,61.14913892238535,50.0,50.0,50.0,50.0
88,87.98573066280724,60.80100362439437,50.0,50.0,50.0,50.0
89,88.98573066280724,60.769625396717984,50.0,50.0,50.0,50.0
90,89.98573066280724,61.28467368782849,50.0,50.0,50.0,50.0
91,90.98573066280724,61.151181411355374,50.0,50.0,50.0,50.0
92,91.98573066280724,62.34636773703228,50.0,50.0,50.0,50.0
93,92.98573066280724,62.022000424218106,50.0,50.0,50.0,50.0
94,93.98573066280724,62.00496922737109,50.0,50.0,50.0,50.0
95,94.98573066280724,61.49221954487032,50.0,50.0,50.0,50.0
96,95.98573066280724,61.331041844970215,50.0,50.0,50.0,50.0
97,96.98573066280724,61.19207917983988,50.0,50.0,50.0,50.0
98,97.98573066280724,60.84771703762321,50.0,50.0,50.0,50.0
99,98.98573066280724,61.33128324743849,50.0,50.0,50.0,50.0
